0,u,v,w
3_-9_-6',0.024254350204427,0.0308491589686395,0.0224472096755289
3_-9_-5',0.0247897159345205,0.0305990249788729,0.0218013303923402
3_-9_-4',0.0213698455543067,0.0300004560520834,0.0190550888841185
3_-9_-3',0.0240807122327758,0.0301057720884938,0.0193929360147293
3_-9_-2',0.0350452369001025,0.0308167901356015,0.0190033262162746
3_-9_-1',0.0410249047073678,0.0313273344286871,0.019688381879486
3_-9_0',0.0418438794839771,0.0308666291385943,0.0200631253904916
3_-9_1',0.0400124075040955,0.0300351817484818,0.0207004004011569
3_-9_2',0.0381055197743741,0.0300604143361883,0.0221127259580096
3_-9_3',0.0320581770809383,0.0274775747929947,0.0217308727733253
3_-9_4',0.0209607545060886,0.0232859915547908,0.0181312862602448
3_-9_5',0.0182940677949236,0.0223482690714937,0.0162539309266176
3_-9_6',0.0201202074936087,0.0229879359573304,0.0164455691276076
3_-9_7',0.0195034561917027,0.0236010645033053,0.0166971055420929
3_-9_8',0.0224242653089019,0.0251964016283151,0.016431410730603
3_-9_9',0.025737377914888,0.0282143596199393,0.0177035099107509
3_-9_10',0.0274156790488646,0.0311228270678368,0.0182038321001859
3_-9_11',0.0283192040177817,0.0332430735954608,0.0198262414252353
3_-9_12',0.0229727864047923,0.0357228252900563,0.0188880744158419
3_-9_13',0.0344611150635062,0.0600674332369876,0.0373308887944065
3_-9_14',0.0483893842953131,0.0569952123227691,0.037142865886003
3_-8_-15',0.030046875708937,0.050871472553421,0.0319342554437878
3_-8_-14',0.0393295077933913,0.0491195948434178,0.0305750456998149
3_-8_-13',0.0402787119942255,0.0481246336200394,0.0326655626552793
3_-8_-12',0.036047490711309,0.0462987219125176,0.0313830160658187
3_-8_-11',0.0397948124549516,0.0461602438931557,0.0341166709194792
3_-8_-10',0.0273377318885602,0.0370436923014133,0.0286504764096696
3_-8_-9',0.0269492346133728,0.0343686757973132,0.0276336069309727
3_-8_-8',0.0280667319849634,0.0349683160518644,0.0273097290337464
3_-8_-7',0.0268245157951309,0.0330270740040666,0.0252024164310684
3_-8_-6',0.0211562626614479,0.0322932713001499,0.0235773091528588
3_-8_-5',0.0282680268960928,0.0317640906882952,0.022895458999025
3_-8_-4',0.0552902356428898,0.0329763693102491,0.0245926457578361
3_-8_-3',0.0936756610341986,0.0365485900474387,0.0287980766131277
3_-8_-2',0.112510072540632,0.0402334411410623,0.0308005637015804
3_-8_-1',0.117949037820658,0.0421530351415803,0.0322018084514423
3_-8_0',0.116954437807776,0.0414815726739562,0.0295291672725495
3_-8_1',0.11806534998974,0.0426820015842846,0.0311769518446822
3_-8_2',0.108556143219336,0.0413711212779431,0.0340141651381815
3_-8_3',0.0727283681772682,0.0329822534207778,0.0300258436261447
3_-8_4',0.0354000419995751,0.0250139305386396,0.0229916671535837
3_-8_5',0.024329221822504,0.0226688270303908,0.0194561341737091
3_-8_6',0.0194764862983007,0.0228285719093042,0.0169857452956118
3_-8_7',0.0205233679537034,0.023640104371302,0.0169238974612666
3_-8_8',0.0237033682829731,0.0251115161660941,0.0178269758107404
3_-8_9',0.0261770227359777,0.0287037132597599,0.0182455121672182
3_-8_10',0.0266721169129727,0.0311984715731568,0.0195269712151036
3_-8_11',0.0307932548278914,0.0330933994701388,0.019255330738115
3_-8_12',0.0275057328218232,0.0370175956198834,0.0191007699285069
3_-8_13',0.0532322734260268,0.0640717409396717,0.0403261809988755
3_-8_14',0.0432844729297743,0.0587114270220592,0.0367951162071743
3_-7_-15',0.027903534442812,0.0564913708631575,0.036236193880327
3_-7_-14',0.0332581288847444,0.0489722998450267,0.0301095548094919
3_-7_-13',0.0372134003573582,0.0489953977102817,0.0315204105385452
3_-7_-12',0.038380212233474,0.0471635867012957,0.0322155908917813
3_-7_-11',0.0336806409677942,0.0425324414515157,0.0302190218009079
3_-7_-10',0.0226511889963686,0.0356863239984536,0.0281350942331704
3_-7_-9',0.0213269942278229,0.036185754242559,0.0276410933804682
3_-7_-8',0.0242495804429808,0.0359495567199118,0.0285325026689955
3_-7_-7',0.0252769694068345,0.0343502723488456,0.02794006116132
3_-7_-6',0.0382757013797161,0.0343961606397715,0.027043258426598
3_-7_-5',0.0923843674731481,0.0379726134224029,0.0318802419187253
3_-7_-4',0.131827858275097,0.0449230825004671,0.0388033293805165
3_-7_-3',0.112806067042882,0.0456222620791483,0.0425103078176899
3_-7_-2',0.0984647225671866,0.047106458323548,0.0484610259154514
3_-7_-1',0.0976352793616,0.0533591476085361,0.0546071453161454
3_-7_0',0.0974406657750818,0.054723466668822,0.0540236007815716
3_-7_1',0.0910142632624043,0.0457270177753514,0.0518366575865352
3_-7_2',0.0942972498674346,0.0418230766207198,0.0470065958211064
3_-7_3',0.108630627460445,0.0379664613733495,0.0392739431850105
3_-7_4',0.0993116991741126,0.0344554115222938,0.032721106611297
3_-7_5',0.0523462147747851,0.0275674087470301,0.0246789181527689
3_-7_6',0.0239055352561776,0.0230250657963112,0.019283327157517
3_-7_7',0.0198879040713683,0.0234801119277377,0.017454087726409
3_-7_8',0.021606512027632,0.0256433018689997,0.0163964806821735
3_-7_9',0.0215863508219928,0.0275573575742002,0.0172828158354481
3_-7_10',0.0232502753907894,0.02946112123481,0.0170670239618989
3_-7_11',0.0248101074591675,0.0313753701592134,0.0185105977258938
3_-7_12',0.0259095679910025,0.0344500578199934,0.0177995331988938
3_-7_13',0.0657423087788211,0.065208233104864,0.0442593177208499
3_-7_14',0.0522992173809448,0.0646012707960348,0.0381755400572538
3_-6_-15',0.034805770923347,0.0549655151408171,0.0339552909797969
3_-6_-14',0.0342934249472391,0.0509826092292663,0.0340915484293793
3_-6_-13',0.0371277093296836,0.0504738380373563,0.0296323806145424
3_-6_-12',0.0336836090506054,0.0469876693296154,0.0327319296094664
3_-6_-11',0.0296893907465479,0.0414067969588556,0.0309244114870027
3_-6_-10',0.0257175969075224,0.0397951597511279,0.0305068524010965
3_-6_-9',0.0212934881028795,0.0383551887499663,0.0305876612194458
3_-6_-8',0.0257385493234791,0.0369179941661557,0.0298882411757996
3_-6_-7',0.039737198912635,0.0366526092879729,0.029734145435585
3_-6_-6',0.111967529018794,0.0415984728992522,0.0379197239110663
3_-6_-5',0.131582750793373,0.0502638295762364,0.0425349191189176
3_-6_-4',0.100969332743536,0.0595824176943793,0.0563714469046029
3_-6_-3',0.17318899116859,0.138614467426597,0.154054793450126
3_-6_-2',0.712588336871253,0.490043446622565,0.409789767044555
3_-6_-1',1.49003506130225,0.996777747223522,0.732212412179689
3_-6_0',1.45545889762623,0.991750982417874,0.672813346304943
3_-6_1',0.600583281393793,0.467326339709856,0.434312932564897
3_-6_2',0.159683320949878,0.122959906535631,0.142481051942652
3_-6_3',0.0798008395651612,0.0460345101753412,0.0560771644433605
3_-6_4',0.0708888569393021,0.0334915266605735,0.0346452700996016
3_-6_5',0.108991122841165,0.0394624123656092,0.0350885654525078
3_-6_6',0.0557456973604557,0.0295621059433857,0.0246359940403888
3_-6_7',0.0228386472734995,0.0244644492779765,0.0180489405882047
3_-6_8',0.020744841825188,0.0248139519570775,0.0168384884117963
3_-6_9',0.0214039573174724,0.0268119633839093,0.0166051101830372
3_-6_10',0.0235577413610364,0.0283324424185606,0.0167675918179284
3_-6_11',0.0254655259784716,0.0308771011767244,0.0174023649700865
3_-6_12',0.0289594719589496,0.0343274246775279,0.0179523175674404
3_-6_13',0.0758044145507812,0.066084940217923,0.049713406485327
3_-6_14',0.0488965888280462,0.0611291109037694,0.0429443839620902
3_-5_-15',0.0353245525405064,0.0561009296569946,0.0331234735042355
3_-5_-14',0.0432681653312595,0.0526983643199494,0.0331126515001034
3_-5_-13',0.0353545849088298,0.0520538210490488,0.029747503314592
3_-5_-12',0.026627453680689,0.0442400473349488,0.0316751461445714
3_-5_-11',0.0281471135439583,0.0411023696044386,0.0305456322744505
3_-5_-10',0.0275112865445313,0.040118963494743,0.0303317185768462
3_-5_-9',0.0252174452262066,0.0396172132531876,0.0314431313607893
3_-5_-8',0.0307944016270183,0.0380043661052967,0.031993541410176
3_-5_-7',0.106244781031899,0.0419851940441176,0.0391285196742098
3_-5_-6',0.141180685799315,0.052737465017251,0.0473126445691121
3_-5_-5',0.120178087188268,0.0879025526037547,0.0750162053846966
3_-5_-4',0.419802685287801,0.567440416783173,0.395204025653904
3_-5_-3',7.4077920610665,6.7910535265156,0.713753584929701
3_-5_-2',10.2697360472409,2.50160237048176,0.173241161390704
3_-5_-1',0,0,0
3_-5_0',6.33549535632376,0.698086647558883,0.511152443014801
3_-5_1',8.23397186259912,2.32315509853557,1.55087444103378
3_-5_2',1.93365329153182,1.15198719401961,1.35210432053562
3_-5_3',0.50065772378557,0.416566250109728,0.368379446970534
3_-5_4',0.0643794345103059,0.06313734245664,0.0541327208475927
3_-5_5',0.0534299191001091,0.0375446868386792,0.0309411896620595
3_-5_6',0.117705645296829,0.0434035529721258,0.0354169499015107
3_-5_7',0.0430822966929437,0.0288278366192385,0.0226002270225431
3_-5_8',0.0220262351061425,0.0258417239645028,0.0176991010219437
3_-5_9',0.0215172936695561,0.0261306437615273,0.0158545238945242
3_-5_10',0.0192434102408509,0.0277069567756731,0.0165244338472355
3_-5_11',0.0219722769293115,0.0306115856920448,0.0165269795150305
3_-5_12',0.0250119646606165,0.0322973266757888,0.0185434837433863
3_-5_13',0.0763277535023802,0.0632174174038876,0.0458838350523178
3_-5_14',0.0614524985149595,0.0572878921666928,0.0389077797725159
3_-4_-15',0.0337200105660721,0.0568659899541034,0.0314759213966307
3_-4_-14',0.0441996991628014,0.058629039218057,0.0326251843783513
3_-4_-13',0.0322684779060072,0.0501076006280698,0.0338437768196546
3_-4_-12',0.0294166120101796,0.0440481815742171,0.0317986011420178
3_-4_-11',0.0214040169255582,0.042154704909365,0.0299561335043684
3_-4_-10',0.0352764914370098,0.0430203870138342,0.0327370785007506
3_-4_-9',0.0270642820323756,0.0412675227071853,0.0333899982300802
3_-4_-8',0.067617401512896,0.041521269558993,0.0373427090890206
3_-4_-7',0.151113239770863,0.0504786491953472,0.0482161339560999
3_-4_-6',0.134464041559856,0.0727999970932293,0.0656885244323868
3_-4_-5',0.973754815135719,0.780509316087899,0.584949049063249
3_-4_-4',0,0,0
3_-4_-3',0.374200908603921,5.05864191260856,1.12260272581176
3_-4_0',0,0,0
3_-4_1',0,0,0
3_-4_2',0,0,0
3_-4_3',6.11353650250818,3.00403970346598,3.04097805648117
3_-4_4',0.651435171158437,0.476847765617155,0.322740439942183
3_-4_5',0.0458440999387136,0.0568340822261996,0.0403126994156411
3_-4_6',0.0735177971379847,0.0439765500114252,0.0323182029213072
3_-4_7',0.0986305366747507,0.0417674182534448,0.032499841629018
3_-4_8',0.0240864342080201,0.0271790801905724,0.0190543752085675
3_-4_9',0.016825302787642,0.0266777045798773,0.0160753074627294
3_-4_10',0.0202085770542023,0.0285017740092051,0.0165064701171771
3_-4_11',0.0238160201149455,0.0304587386913114,0.0178629053709078
3_-4_12',0.0270754896317192,0.0325535361950395,0.0183985979727515
3_-4_13',0.0699854774090196,0.0619886734021046,0.0470618399650895
3_-4_14',0.056865388417391,0.0563621262257259,0.0382454745569275
3_-3_-15',0.03750075250927,0.0596981462381602,0.0327746834092636
3_-3_-14',0.0300697393332162,0.054062250082783,0.0315960550391944
3_-3_-13',0.0301228673861323,0.0491132658974882,0.0312388228153776
3_-3_-12',0.0318773745548068,0.0465642762320243,0.0314337000333747
3_-3_-11',0.0270592376822599,0.0447288366952238,0.0317248657447661
3_-3_-10',0.0206023365021322,0.0437111871000936,0.0309104350423563
3_-3_-9',0.0275752165692661,0.0431168435840677,0.0348132921145737
3_-3_-8',0.118747130303739,0.0473536450507941,0.043977117788273
3_-3_-7',0.152617248795251,0.0571269807661567,0.0544173521249235
3_-3_-6',0.250027162481206,0.202742073760024,0.155550403996879
3_-3_-2',0.94243191796543,2.88273292554131,4.13699893401001
3_-3_3',0,0,0
3_-3_4',6.29438282498768,2.88188741799536,2.2585651595648
3_-3_5',0.129107174572344,0.172548166070454,0.109471336509917
3_-3_6',0.0432698986513685,0.0454893203604771,0.0297426848014991
3_-3_7',0.128604605685916,0.0506073300197247,0.0380273410897434
3_-3_8',0.038054730771145,0.0309565650333876,0.0224894745130845
3_-3_9',0.0178888594270064,0.0276227699905338,0.0171065286016422
3_-3_10',0.0230357565807684,0.0306927765527587,0.0184271959099454
3_-3_11',0.026250639077167,0.0313035882991533,0.0177813172675003
3_-3_12',0.0283591805324524,0.0353251042402815,0.019761038026423
3_-3_13',0.0711195195399309,0.0611200123474973,0.0456084543283903
3_-3_14',0.0551331742537553,0.0551183834779634,0.0395784906513846
3_-2_-15',0.0510255769330481,0.0619260033380177,0.0356631754063085
3_-2_-14',0.0347548079065752,0.054438956989402,0.0332317217239867
3_-2_-13',0.0250046844064597,0.0499403798611093,0.0327641299762839
3_-2_-12',0.026518718560769,0.0458830840166572,0.031903657466994
3_-2_-11',0.0251715100633754,0.0463684944141863,0.0317748145993603
3_-2_-10',0.0266932209329605,0.0473556760218136,0.0354684811111022
3_-2_-9',0.0441500127911283,0.0444713174749972,0.0386651419983525
3_-2_-8',0.156498140391708,0.0511458137249656,0.0512171735573118
3_-2_-7',0.192124495933028,0.0813131914013507,0.0807679924164639
3_-2_-6',0.920617825158735,1.62911577857437,1.63273598600631
3_-2_4',1.82942666428583,2.03038641149905,1.78091913909643
3_-2_5',0.409688548971627,1.01118135796244,0.575338520203417
3_-2_6',0.0407715161915216,0.0584576349936153,0.0332462217609647
3_-2_7',0.104240771990912,0.0514600052987995,0.0353512558395408
3_-2_8',0.0633504686582767,0.0368224113070646,0.028133037135798
3_-2_9',0.0215517125053582,0.0292930843948396,0.0179514132214009
3_-2_10',0.0194952370421407,0.0301495488029225,0.0171826160266898
3_-2_11',0.0274274091454167,0.033571257298294,0.0188466326436763
3_-2_12',0.0346830289831108,0.0376764120017053,0.0219977207484401
3_-2_13',0.0719704545294315,0.0658603499495489,0.049513961683544
3_-2_14',0.0488408936260547,0.0577208029175115,0.0385530310930941
3_-1_-15',0.0350993387863192,0.0657368388839819,0.0337376856374134
3_-1_-14',0.032678317345281,0.0550104958185897,0.0358247980756
3_-1_-13',0.0370007768257712,0.0525759790004044,0.0350170403399181
3_-1_-12',0.0241833699985078,0.0491984037222479,0.0319337679200644
3_-1_-11',0.0215258388707323,0.0495230448323944,0.0323607273568223
3_-1_-10',0.027950156032542,0.0510583496412475,0.0367499009650823
3_-1_-9',0.0613117524016985,0.0486240864616015,0.0448508887715045
3_-1_-8',0.17127919915284,0.0561512460556088,0.0594115581555471
3_-1_-7',0.240611797889791,0.110420394646736,0.106692604538968
3_-1_-6',1.42057752340377,2.15512004770035,2.6817731783281
3_-1_5',2.94883234360992,2.45190531993386,1.65892806797642
3_-1_6',0.0521248197871969,0.0761519869908945,0.0402132805868793
3_-1_7',0.0874165496785496,0.0517296918962921,0.0355855108004472
3_-1_8',0.0844928943870265,0.0444621320741284,0.0331972639792389
3_-1_9',0.0220760329155809,0.0318877212868076,0.0188213726464889
3_-1_10',0.0192072624384312,0.0330410177259528,0.0173540701764397
3_-1_11',0.0247920615106816,0.035254744927911,0.0187615438020007
3_-1_12',0.0323039198131396,0.0424333818900025,0.0228377992470847
3_-1_13',0.0671885753119233,0.0659932716744775,0.0445019485156522
3_-1_14',0.0576653256518287,0.0571836277109345,0.0397993221053738
3_0_-15',0.0255244531261593,0.0629830128858176,0.0365545741700738
3_0_-14',0.0330469768682574,0.0578735797657093,0.0354972701798505
3_0_-13',0.0321895111217547,0.0527115460935368,0.0324835177125853
3_0_-12',0.0264338683032666,0.0505097500061034,0.0338019827825139
3_0_-11',0.027192062316855,0.0543519180758544,0.0348934759199804
3_0_-10',0.0275413734450931,0.0540494958674974,0.0387757165461527
3_0_-9',0.0681195225075208,0.0576581003428864,0.0514201149538963
3_0_-8',0.150123614873226,0.065140848609448,0.0644731407460677
3_0_-7',0.278056535844967,0.12915620037595,0.120529184256801
3_0_5',10.3528918047084,2.57089883503804,2.69563247123935
3_0_6',0.0530913446371561,0.0787507016610405,0.039903667036566
3_0_7',0.0844679933958499,0.0526016538404243,0.0353753414752195
3_0_8',0.0902273859185834,0.0456907914622067,0.0345164980639822
3_0_9',0.0229176080208067,0.0346171108280003,0.0204089241846932
3_0_10',0.0221402233625909,0.0343015125662419,0.0184270597114095
3_0_11',0.0233887587096895,0.0375642111457898,0.0189340024660957
3_0_12',0.036633882316512,0.0477893634489497,0.025141512403269
3_0_13',0.0818178687577008,0.0709884614296366,0.050049970511633
3_0_14',0.0635768942154299,0.0619253926888886,0.0413610677656465
3_1_-15',0.0307460002344806,0.0705348765885465,0.0400314613612459
3_1_-14',0.0323882536201886,0.0643844756992883,0.0398187952919978
3_1_-13',0.0265704076602487,0.0584342527924299,0.0350580991731265
3_1_-12',0.024942564779373,0.0550712056168568,0.0330992412636212
3_1_-11',0.0285544823387587,0.0577270200445827,0.0361874599311652
3_1_-10',0.0306637013510931,0.0584192615127515,0.0396500201701849
3_1_-9',0.0678616143356851,0.0672922845282013,0.0567539547469784
3_1_-8',0.112246655722134,0.0721402915764814,0.0613241548078363
3_1_-7',0.361090118089929,0.174726340782453,0.152565964776346
3_1_-6',0,0,0
3_1_4',0,0,0
3_1_5',7.11316099406585,2.30296220713671,2.93971415277063
3_1_6',0.0523945540467387,0.0721154955793477,0.041334538408275
3_1_7',0.106001684004122,0.0577434676882858,0.04100917065779
3_1_8',0.0811777749411672,0.0461501584951132,0.0340462514090791
3_1_9',0.0211912746290892,0.0363923532216979,0.0200016443794608
3_1_10',0.0199234164090558,0.0364253639402618,0.0186384054080327
3_1_11',0.0244634638843572,0.0406874188446317,0.0203845858026763
3_1_12',0.0365064338018165,0.0562762765155005,0.0308780682125038
3_1_13',0.0712027750106314,0.0761568832625632,0.0495702159411724
3_1_14',0.0527296143858694,0.0672443482707173,0.0434250765140012
3_2_-15',0.0262787479867058,0.0789169633401413,0.0425637328631007
3_2_-14',0.0362539562466992,0.0672624010672712,0.0370096358264833
3_2_-13',0.0286223714631247,0.0672654037280065,0.0384518387104994
3_2_-12',0.0191296325903928,0.060087676354212,0.0354224235890083
3_2_-11',0.0293723556228384,0.0652976316408505,0.03972123974576
3_2_-10',0.0372375092340643,0.0719676572353625,0.0457755896660899
3_2_-9',0.0656477287082835,0.0833591597462157,0.056068113418896
3_2_-8',0.119748220693142,0.082673843731284,0.0609393837029904
3_2_-7',0.286885725052617,0.184843823188057,0.141270894132955
3_2_-6',0.332623029870151,2.12047181542221,0.401919494426433
3_2_5',0.341273319203245,0.518741338703597,0.37735067192202
3_2_6',0.0550173507054877,0.0659807895404576,0.041292269093985
3_2_7',0.143720709973604,0.062987786384418,0.0471629336770729
3_2_8',0.0575845486974621,0.0444031890692533,0.0301890758983237
3_2_9',0.020854708813584,0.0386339344268034,0.0209168851838014
3_2_10',0.0206098703062251,0.0414854504982281,0.0197071118028722
3_2_11',0.0233137524113778,0.0447075894561134,0.0209473144164102
3_2_12',0.0399497720885877,0.0643298764022681,0.0313318543758576
3_2_13',0.0733113301921667,0.0906166172966335,0.0571959233650589
3_2_14',0.0663411767507509,0.0803402364239424,0.0503525281569419
3_3_-15',0.0260908870433176,0.083756246998566,0.0452956781127314
3_3_-14',0.029963265417693,0.0773146119904588,0.0407068270388538
3_3_-13',0.0252559008886047,0.0717666724641125,0.0400134272770587
3_3_-12',0.0220497551240502,0.0686026385029379,0.0402222682891653
3_3_-11',0.026295077984691,0.0777628356612648,0.0398428901789654
3_3_-10',0.0451181122669507,0.0904114220381962,0.0445745475211265
3_3_-9',0.0606994896700892,0.0920122083663532,0.0458014726828666
3_3_-8',0.134110721227181,0.0970985045461372,0.0751269179571075
3_3_-7',0.281313190056909,0.18368878714694,0.166006993859827
3_3_5',0.143725130590531,0.215654012097325,0.136787423129012
3_3_6',0.0871913738594463,0.0683396965464985,0.0468294208054289
3_3_7',0.157159821106511,0.0654393975343648,0.0508314246594762
3_3_8',0.0347706962131085,0.0435040710209198,0.0253089824810822
3_3_9',0.0191133127871503,0.0414473501679722,0.0191867715168718
3_3_10',0.0199310291120679,0.0455924345507429,0.0200307246897296
3_3_11',0.023717211491321,0.0483226710011699,0.0234067237002293
3_3_12',0.0548526357163593,0.0796098662038921,0.0423864410380881
3_3_13',0.0709459666413947,0.0971673992591268,0.0486365309493734
3_3_14',0.0636649597972135,0.0862710542248953,0.0531012592330039
3_4_-15',0.024510515387304,0.0955219266338722,0.0445897144269432
3_4_-14',0.0290589364190487,0.0857728446437592,0.0444288191393634
3_4_-13',0.0338761375295702,0.0812712359061731,0.0448429291727165
3_4_-12',0.0240982193313177,0.0774240481378094,0.0409774820737798
3_4_-11',0.0406147479754388,0.0893380312316476,0.0402423756456038
3_4_-10',0.0487598443842686,0.10312952970132,0.0387205322321405
3_4_-9',0.0419306861448159,0.10905425041248,0.0346584193581293
3_4_-8',0.170601220487638,0.136508761305461,0.0802448476137473
3_4_-7',0.304819647082742,0.219253966954577,0.190915831122742
3_4_4',0.538314089069832,0.776697658895231,0.759220007241928
3_4_5',0.176384699154131,0.160500514993446,0.11743307459408
3_4_6',0.178682653410066,0.0817983698747678,0.0633163826634202
3_4_7',0.0946781100265822,0.0532598119914897,0.0393064223367738
3_4_8',0.0235167196383621,0.0446301326352329,0.0231821957282982
3_4_9',0.0185237313090247,0.0480338256483665,0.0204544601224209
3_4_10',0.0233165407233011,0.0544084928267032,0.023451140866739
3_4_11',0.0330844037092651,0.0589701436490687,0.0266477087419703
3_4_12',0.0503171155453294,0.0909947873002282,0.0402408454235548
3_4_13',0.0652659183947951,0.0966695390231486,0.0524894511538831
3_4_14',0.0709766811077576,0.102285673183452,0.0522505005332587
4_-15_-15',0.220748062968296,0.165284091103233,0.138575860366277
4_-15_-14',0.147992721577805,0.0986712706309899,0.0806746025793498
4_-15_-13',0.110345218718675,0.0799578168981964,0.0655714534627863
4_-15_-12',0.0618458749862013,0.0602486904119163,0.0542684695496467
4_-15_-11',0.0636224879518628,0.050319218213628,0.0469122086018976
4_-15_-10',0.0464566740295671,0.0495078325058532,0.0466779366024241
4_-15_-9',0.0370157628862115,0.049086285228288,0.0482142411991891
4_-15_-8',0.0290765021931921,0.0473081619854952,0.0439280360803875
4_-15_-7',0.0258713129932982,0.0475193950052543,0.0410071897914226
4_-15_-6',0.0335795414102709,0.0471878493535709,0.0410155914151957
4_-15_-5',0.0256565110163169,0.0322111919149055,0.0275247602055893
4_-15_-4',0.0233432535776661,0.0276060214519905,0.021524079549744
4_-15_-3',0.0240921141426259,0.0258959281365872,0.0203052168566062
4_-15_-2',0.0247520061320198,0.0245368133148779,0.0187982036236974
4_-15_-1',0.0173564850849971,0.0221808320929265,0.0169371662204039
4_-15_0',0.0150644468637205,0.0207933133023867,0.0140699376283431
4_-15_1',0.0155841097397687,0.0197361271127257,0.0140108837006667
4_-15_2',0.015382986558315,0.0185961814179263,0.0134472002801818
4_-15_3',0.0181994299635965,0.0183294382773723,0.0137568930738836
4_-15_4',0.0238664890658381,0.0192100713469911,0.0151073912505874
4_-15_5',0.0266247672489089,0.0200560430075807,0.0160016297219873
4_-15_6',0.0268860295335887,0.0206712089386331,0.0155819320869714
4_-15_7',0.0287020018341714,0.0218452968888834,0.0166965395252386
4_-15_8',0.0342113539743108,0.0249259510312545,0.019517364271069
4_-15_9',0.0385045692548113,0.0299633438679919,0.0236704820129971
4_-15_10',0.0524231710453772,0.0385766951374966,0.0296710536361985
4_-15_11',0.0576461636113369,0.0481038823090806,0.0354739942672595
4_-15_12',0.0717943829899272,0.0689470532795673,0.0437988825967313
4_-15_13',0.0469446248433694,0.0721632398016745,0.0518368386320181
4_-15_14',0.0397623035055053,0.0678661064365709,0.0440608441582463
4_-14_-15',0.163520643333857,0.0992934826582402,0.0933332650132115
4_-14_-14',0.105136549765334,0.0785653055683759,0.0640466969630016
4_-14_-13',0.0746615971999305,0.0595427906224528,0.0520637961196401
4_-14_-12',0.0633654078488178,0.0498045872844024,0.0434459186512976
4_-14_-11',0.0364870807389309,0.0436177983598444,0.0388599472165821
4_-14_-10',0.0403805535977329,0.0443080997628237,0.0386943691557422
4_-14_-9',0.030248376680253,0.0410357506455116,0.0378884876551954
4_-14_-8',0.0354345808754377,0.042890511883054,0.0387277900939086
4_-14_-7',0.0416385689270539,0.048180187708144,0.0366244932061639
4_-14_-6',0.0279583313193749,0.0337807511091018,0.0266826927844724
4_-14_-5',0.0226345127000539,0.028508451214615,0.0217222603130506
4_-14_-4',0.0235327054697665,0.0261780821432288,0.0206078501630161
4_-14_-3',0.0284879372093907,0.0245165615825339,0.0192831792016973
4_-14_-2',0.0269807249467925,0.023295846780169,0.0183751186473361
4_-14_-1',0.0199307243720558,0.0236088277979224,0.0173873069145388
4_-14_0',0.016981759550968,0.0217558723020131,0.0146909940910829
4_-14_1',0.0142460672971142,0.0201084757776176,0.0136318422233302
4_-14_2',0.0156413092094288,0.0190850278502,0.0133877598811614
4_-14_3',0.0155701190631734,0.0183106140602013,0.012725122498001
4_-14_4',0.019596885895954,0.0193418324169562,0.0138426718450088
4_-14_5',0.0220197404033373,0.019295451189059,0.0144195537698586
4_-14_6',0.0220963487035749,0.0196379629984325,0.0145518113530915
4_-14_7',0.0225226234309049,0.0206321155270075,0.0149325483784092
4_-14_8',0.0250064149832974,0.0224162295013962,0.0166243692463666
4_-14_9',0.0280379203559161,0.0256800963723033,0.0183738711043499
4_-14_10',0.0332664731543335,0.0301559899495443,0.0196515899207049
4_-14_11',0.039718692809051,0.0373331945779305,0.024027819525115
4_-14_12',0.0373070946587833,0.0473774261968335,0.0327241565963924
4_-14_13',0.0558775199506645,0.0670839890754391,0.0501277570062136
4_-14_14',0.0357970220460452,0.0592222864003135,0.0394287493916585
4_-13_-15',0.104351570834381,0.0801771598772156,0.0692830843267195
4_-13_-14',0.0969097154972921,0.0644179405596433,0.0568143348769616
4_-13_-13',0.057719989479661,0.0507336924724395,0.0428877370563267
4_-13_-12',0.041400777710449,0.0433664040241522,0.0360878802079774
4_-13_-11',0.0373825278845719,0.0403730831267894,0.0366888252188966
4_-13_-10',0.0321206541657116,0.0361772152709347,0.0310572072667472
4_-13_-9',0.0296476388693065,0.0386032485513149,0.0322115903133496
4_-13_-8',0.0302266877380367,0.0414175140650121,0.0322901338890685
4_-13_-7',0.0270726255805644,0.0358395782296797,0.0271557959145161
4_-13_-6',0.0216900598752635,0.0294780699501051,0.021934099368078
4_-13_-5',0.0232503997724921,0.0273848546929348,0.0220242855060833
4_-13_-4',0.0293580247964269,0.0271391396387972,0.0206302535994056
4_-13_-3',0.0312913070924069,0.0249888700427084,0.0190141186482401
4_-13_-2',0.0282802520781043,0.0252743529514098,0.0183405594535826
4_-13_-1',0.0220844210980407,0.0245444994748243,0.0164613349703904
4_-13_0',0.0188360373078905,0.0232614973194298,0.0154709150058363
4_-13_1',0.0148727304969305,0.0217828239119686,0.0135477115116928
4_-13_2',0.01430493676167,0.0200264450689554,0.0125318679191537
4_-13_3',0.0158919884273485,0.019640778889124,0.0124021557507869
4_-13_4',0.0189703152524678,0.020346313517613,0.0134919819409094
4_-13_5',0.0187198923915113,0.0198041236208179,0.0130910293196841
4_-13_6',0.0175823315552773,0.0198625112451987,0.012568186379653
4_-13_7',0.0163934619320617,0.019936692636125,0.0129163081033627
4_-13_8',0.0195504202529066,0.0215776982365586,0.0137496329178626
4_-13_9',0.0208001481946518,0.0234646569091441,0.0146959404542556
4_-13_10',0.0251375065437651,0.0263755663741695,0.0166811591142959
4_-13_11',0.0308345024274078,0.0313160761370826,0.0204577541046582
4_-13_12',0.0378367190809115,0.0372649543711809,0.0247074217188751
4_-13_13',0.045607341846206,0.0469644508549665,0.035061360270976
